Date,Team,Goals,Assists,Points,Plusminus,PIM,PPG,PPP,SHG,SHP,GWG,OTG,Shots,TOI,Shifts,Year,season,Home,toi2,toi3,toi_seconds,opponent,opp_2
2022-01-04,@ CHI,1,0,1,2,0,0,0,0,0,1,0,4,28:32,32,2022,202122,0,28:32,28:32,1712,CHI,CHI
2022-01-06,vs WPG,0,0,0,1,0,0,0,0,0,0,0,2,21:22,27,2022,202122,1,21:22,21:22,1282,WPG,WPG
2022-01-08,vs TOR,1,1,2,3,0,0,0,0,0,0,0,4,26:44,28,2022,202122,1,26:44,26:44,1604,TOR,TOR
2022-01-10,vs SEA,0,1,1,0,0,0,0,0,0,0,0,1,23:23,27,2022,202122,1,23:23,23:23,1403,SEA,SEA
2022-01-11,@ NSH,1,2,3,2,0,0,0,0,0,0,0,5,25:46,26,2022,202122,0,25:46,25:46,1546,NSH,NSH
2022-01-14,vs ARI,0,1,1,2,0,0,0,0,0,0,0,4,27:07,29,2022,202122,1,27:07,27:07,1627,ARI,ARI
2022-01-15,@ ARI,0,1,1,1,0,0,0,0,0,0,0,2,23:40,26,2022,202122,0,23:40,23:40,1420,ARI,ARI
2022-01-17,vs MIN,0,1,1,0,0,0,0,0,0,0,0,6,28:10,33,2022,202122,1,28:10,28:10,1690,MIN,MIN
2022-01-19,@ ANA,0,0,0,1,0,0,0,0,0,0,0,3,24:58,30,2022,202122,0,24:58,24:58,1498,ANA,ANA
2022-01-20,@ LAK,0,1,1,2,0,0,0,0,0,0,0,3,26:27,30,2022,202122,0,26:27,26:27,1587,LAK,LAK
2022-01-22,vs MTL,0,0,0,-1,0,0,0,0,0,0,0,2,26:02,26,2022,202122,1,26:02,26:02,1562,MTL,MTL
2022-01-24,vs CHI,0,1,1,1,0,0,0,0,0,0,0,1,26:56,25,2022,202122,1,26:56,26:56,1616,CHI,CHI
2022-01-26,vs BOS,1,1,2,2,0,1,1,0,0,1,0,4,31:49,35,2022,202122,1,31:49,31:49,1909,BOS,BOS
2022-01-28,@ CHI,1,1,2,1,0,0,0,0,0,0,0,2,27:32,26,2022,202122,0,27:32,27:32,1652,CHI,CHI
2022-01-30,vs BUF,0,1,1,0,0,0,0,0,0,0,0,3,24:27,27,2022,202122,1,24:27,24:27,1467,BUF,BUF
2022-02-01,vs ARI,0,0,0,1,0,0,0,0,0,0,0,3,27:43,27,2022,202122,1,27:43,27:43,1663,ARI,ARI
2022-02-10,vs TBL,0,0,0,2,0,0,0,0,0,0,0,3,24:16,30,2022,202122,1,24:16,24:16,1456,TBL,TBL
2022-02-13,@ DAL,0,2,2,3,2,0,0,0,0,0,0,2,24:58,30,2022,202122,0,24:58,24:58,1498,DAL,DAL
2022-02-15,vs DAL,0,1,1,0,0,0,0,0,0,0,0,4,29:23,27,2022,202122,1,29:23,29:23,1763,DAL,DAL
2022-02-16,@ VEG,0,2,2,1,0,0,0,0,0,0,0,2,26:10,27,2022,202122,0,26:10,26:10,1570,VEG,VEG
2022-02-19,@ BUF,0,1,1,0,0,0,0,0,0,0,0,2,23:42,24,2022,202122,0,23:42,23:42,1422,BUF,BUF
2022-02-21,@ BOS,0,1,1,-2,0,0,0,0,0,0,0,3,24:55,27,2022,202122,0,24:55,24:55,1495,BOS,BOS
2022-02-23,@ DET,0,2,2,2,0,0,0,0,0,0,0,5,23:54,23,2022,202122,0,23:54,23:54,1434,DET,DET
2022-02-25,vs WPG,0,2,2,2,0,0,0,0,0,0,0,2,26:11,26,2022,202122,1,26:11,26:11,1571,WPG,WPG
2022-02-26,@ VEG,0,1,1,0,0,0,0,0,0,0,0,2,27:32,30,2022,202122,0,27:32,27:32,1652,VEG,VEG
2022-03-01,vs NYI,0,2,2,0,2,0,0,0,0,0,0,4,25:59,25,2022,202122,1,25:59,25:59,1559,NYI,NYI
2022-03-03,@ ARI,0,1,1,1,0,0,0,0,0,0,0,7,25:49,25,2022,202122,0,25:49,25:49,1549,ARI,ARI
2022-03-05,vs CGY,0,1,1,1,2,0,0,0,0,0,0,2,25:02,31,2022,202122,1,25:02,25:02,1502,CGY,CGY
2022-03-07,@ NYI,2,1,3,1,0,1,1,0,0,0,0,8,25:50,27,2022,202122,0,25:50,25:50,1550,NYI,NYI
2022-03-08,@ NJD,1,1,2,-1,0,0,0,0,0,0,0,3,25:45,27,2022,202122,0,25:45,25:45,1545,NJD,NJD
2022-03-10,@ CAR,0,0,0,-1,0,0,0,0,0,0,0,1,28:03,30,2022,202122,0,28:03,28:03,1683,CAR,CAR
2022-03-13,vs CGY,0,0,0,2,0,0,0,0,0,0,0,3,26:13,29,2022,202122,1,26:13,26:13,1573,CGY,CGY
2022-03-15,@ LAK,0,1,1,0,0,0,0,0,0,0,0,1,24:57,28,2022,202122,0,24:57,24:57,1497,LAK,LAK
2022-03-18,@ SJS,1,2,3,1,0,0,0,0,0,0,0,3,27:34,30,2022,202122,0,27:34,27:34,1654,SJS,SJS
2022-03-21,vs EDM,0,2,2,1,2,0,0,0,0,0,0,2,30:02,28,2022,202122,1,30:02,30:02,1802,EDM,EDM
2022-03-23,vs VAN,0,0,0,-1,0,0,0,0,0,0,0,3,27:58,30,2022,202122,1,27:58,27:58,1678,VAN,VAN
2022-03-25,vs PHI,2,0,2,-1,0,1,1,0,0,0,0,5,25:31,26,2022,202122,1,25:31,25:31,1531,PHI,PHI
2022-03-27,@ MIN,0,0,0,1,2,0,0,0,0,0,0,6,28:54,32,2022,202122,0,28:54,28:54,1734,MIN,MIN
2022-03-29,@ CGY,0,1,1,0,2,0,0,0,0,0,0,2,28:41,30,2022,202122,0,28:41,28:41,1721,CGY,CGY
2022-03-31,vs SJS,0,1,1,1,2,0,0,0,0,0,0,6,26:45,27,2022,202122,1,26:45,26:45,1605,SJS,SJS
2022-04-02,vs PIT,0,0,0,0,0,0,0,0,0,0,0,2,28:19,30,2022,202122,1,28:19,28:19,1699,PIT,PIT
2022-04-05,@ PIT,0,0,0,1,0,0,0,0,0,0,0,6,28:19,27,2022,202122,0,28:19,28:19,1699,PIT,PIT
2022-04-08,@ WPG,1,1,2,2,2,1,1,0,0,1,0,3,27:45,28,2022,202122,0,27:45,27:45,1665,WPG,WPG
2022-04-09,@ EDM,0,0,0,1,0,0,0,0,0,0,0,6,27:52,30,2022,202122,0,27:52,27:52,1672,EDM,EDM
2022-04-13,vs LAK,1,3,4,2,0,1,1,0,0,0,0,5,21:12,22,2022,202122,1,21:12,21:12,1272,LAK,LAK
2022-04-14,vs NJD,0,1,1,0,2,0,0,0,0,0,0,0,24:01,25,2022,202122,1,24:01,24:01,1441,NJD,NJD
2022-04-16,vs CAR,0,0,0,3,0,0,0,0,0,0,0,3,22:24,26,2022,202122,1,22:24,22:24,1344,CAR,CAR
2022-04-18,vs WSH,0,1,1,0,2,0,0,0,0,0,0,3,27:27,28,2022,202122,1,27:27,27:27,1647,WSH,WSH
2022-04-20,@ SEA,1,0,1,0,0,0,0,0,0,0,0,2,26:27,25,2022,202122,0,26:27,26:27,1587,SEA,SEA
2022-04-22,@ EDM,0,1,1,0,0,0,0,0,0,0,0,3,30:11,28,2022,202122,0,30:11,30:11,1811,EDM,EDM
2022-04-24,@ WPG,0,0,0,-1,0,0,0,0,0,0,0,4,22:13,25,2022,202122,0,22:13,22:13,1333,WPG,WPG
2022-04-26,vs STL,0,0,0,2,0,0,0,0,0,0,0,1,24:11,24,2022,202122,1,24:11,24:11,1451,STL,STL
2022-04-28,vs NSH,1,0,1,-1,0,1,1,0,0,0,0,5,29:58,32,2022,202122,1,29:58,29:58,1798,NSH,NSH
2021-01-13,vs STL,0,0,0,0,0,0,0,0,0,0,0,2,24:10,27,2021,202021,1,24:10,24:10,1450,STL,STL
2021-01-15,vs STL,0,3,3,1,2,0,0,0,0,0,0,3,19:11,25,2021,202021,1,19:11,19:11,1151,STL,STL
2021-01-19,@ LAK,0,0,0,0,0,0,0,0,0,0,0,0,24:34,24,2021,202021,0,24:34,24:34,1474,LAK,LAK
2021-01-21,@ LAK,0,1,1,-1,0,0,0,0,0,0,0,0,22:53,24,2021,202021,0,22:53,22:53,1373,LAK,LAK
2021-01-22,@ ANA,0,1,1,1,0,0,0,0,0,0,0,4,23:48,24,2021,202021,0,23:48,23:48,1428,ANA,ANA
2021-01-24,@ ANA,0,0,0,1,0,0,0,0,0,0,0,2,25:09,23,2021,202021,0,25:09,25:09,1509,ANA,ANA
2021-01-26,vs SJS,0,3,3,2,0,0,0,0,0,0,0,2,20:18,22,2021,202021,1,20:18,20:18,1218,SJS,SJS
2021-01-28,vs SJS,0,1,1,0,0,0,0,0,0,0,0,2,24:05,26,2021,202021,1,24:05,24:05,1445,SJS,SJS
2021-01-30,@ MIN,0,1,1,2,0,0,0,0,0,0,0,5,25:27,28,2021,202021,0,25:27,25:27,1527,MIN,MIN
2021-01-31,@ MIN,1,0,1,2,0,0,0,0,0,0,0,3,28:09,30,2021,202021,0,28:09,28:09,1689,MIN,MIN
2021-02-02,vs MIN,0,1,1,1,0,0,0,0,0,0,0,1,26:23,34,2021,202021,1,26:23,26:23,1583,MIN,MIN
2021-02-20,vs VEG,0,0,0,1,2,0,0,0,0,0,0,2,24:10,31,2021,202021,1,24:10,24:10,1450,VEG,VEG
2021-02-22,vs VEG,0,0,0,-2,0,0,0,0,0,0,0,1,25:02,28,2021,202021,1,25:02,25:02,1502,VEG,VEG
2021-02-24,vs MIN,0,1,1,-2,0,0,0,0,0,0,0,1,26:51,28,2021,202021,1,26:51,26:51,1611,MIN,MIN
2021-02-26,@ ARI,0,1,1,0,2,0,0,0,0,0,0,1,26:54,28,2021,202021,0,26:54,26:54,1614,ARI,ARI
2021-03-18,vs MIN,0,0,0,1,0,0,0,0,0,0,0,6,19:13,22,2021,202021,1,19:13,19:13,1153,MIN,MIN
2021-03-20,vs MIN,1,1,2,2,0,1,1,0,0,1,0,3,21:11,25,2021,202021,1,21:11,21:11,1271,MIN,MIN
2021-03-22,@ ARI,0,0,0,1,0,0,0,0,0,0,0,1,21:12,22,2021,202021,0,21:12,21:12,1272,ARI,ARI
2021-03-23,@ ARI,0,1,1,-3,0,0,0,0,0,0,0,2,26:32,29,2021,202021,0,26:32,26:32,1592,ARI,ARI
2021-03-25,vs VEG,1,1,2,2,0,0,0,0,0,0,0,2,22:20,27,2021,202021,1,22:20,22:20,1340,VEG,VEG
2021-03-27,vs VEG,0,0,0,-1,0,0,0,0,0,0,0,2,25:38,31,2021,202021,1,25:38,25:38,1538,VEG,VEG
2021-03-29,vs ANA,0,3,3,4,0,0,0,0,0,0,0,4,21:59,25,2021,202021,1,21:59,21:59,1319,ANA,ANA
2021-03-31,vs ARI,0,0,0,1,0,0,0,0,0,0,0,3,22:25,28,2021,202021,1,22:25,22:25,1345,ARI,ARI
2021-04-02,vs STL,0,1,1,1,0,0,0,0,0,0,0,2,24:35,28,2021,202021,1,24:35,24:35,1475,STL,STL
2021-04-03,vs STL,1,0,1,2,0,0,0,0,0,1,0,4,26:43,30,2021,202021,1,26:43,26:43,1603,STL,STL
2021-04-05,@ MIN,0,1,1,2,0,0,0,0,0,0,0,4,24:47,32,2021,202021,0,24:47,24:47,1487,MIN,MIN
2021-04-07,@ MIN,0,2,2,-2,0,0,0,0,0,0,0,1,25:53,26,2021,202021,0,25:53,25:53,1553,MIN,MIN
2021-04-09,@ ANA,0,0,0,0,0,0,0,0,0,0,0,1,24:14,25,2021,202021,0,24:14,24:14,1454,ANA,ANA
2021-04-11,@ ANA,0,1,1,1,2,0,0,0,0,0,0,1,24:47,30,2021,202021,0,24:47,24:47,1487,ANA,ANA
2021-04-12,vs ARI,0,2,2,1,0,0,0,0,0,0,0,1,23:26,28,2021,202021,1,23:26,23:26,1406,ARI,ARI
2021-04-14,@ STL,0,1,1,1,0,0,0,0,0,0,0,2,25:06,26,2021,202021,0,25:06,25:06,1506,STL,STL
2021-04-22,@ STL,0,1,1,-1,0,0,0,0,0,0,0,2,22:38,25,2021,202021,0,22:38,22:38,1358,STL,STL
2021-04-24,@ STL,1,2,3,-3,0,1,1,0,0,0,0,4,26:28,28,2021,202021,0,26:28,26:28,1588,STL,STL
2021-04-26,@ STL,0,0,0,-3,0,0,0,0,0,0,0,3,25:10,27,2021,202021,0,25:10,25:10,1510,STL,STL
2021-04-28,@ VEG,0,0,0,-1,0,0,0,0,0,0,0,2,25:08,25,2021,202021,0,25:08,25:08,1508,VEG,VEG
2021-04-30,vs SJS,1,1,2,0,0,1,1,0,0,0,0,7,28:57,31,2021,202021,1,28:57,28:57,1737,SJS,SJS
2021-05-01,vs SJS,0,1,1,0,0,0,0,0,0,0,0,0,23:53,29,2021,202021,1,23:53,23:53,1433,SJS,SJS
2021-05-03,@ SJS,0,1,1,1,0,0,0,0,0,0,0,0,27:16,27,2021,202021,0,27:16,27:16,1636,SJS,SJS
2021-05-05,@ SJS,0,0,0,-2,0,0,0,0,0,0,0,4,23:29,26,2021,202021,0,23:29,23:29,1409,SJS,SJS
2021-05-07,@ LAK,1,1,2,1,2,0,0,0,0,1,0,7,23:03,27,2021,202021,0,23:03,23:03,1383,LAK,LAK
2021-05-08,@ LAK,1,1,2,2,0,1,1,0,0,0,0,4,24:49,30,2021,202021,0,24:49,24:49,1489,LAK,LAK
2021-05-10,@ VEG,0,0,0,1,2,0,0,0,0,0,0,2,24:11,28,2021,202021,0,24:11,24:11,1451,VEG,VEG
2021-05-12,vs LAK,0,0,0,1,0,0,0,0,0,0,0,0,22:00,21,2021,202021,1,22:00,22:00,1320,LAK,LAK
2021-05-13,vs LAK,0,1,1,2,0,0,0,0,0,0,0,1,25:27,32,2021,202021,1,25:27,25:27,1527,LAK,LAK
2019-10-03,vs CGY,0,1,1,0,0,0,0,0,0,0,0,0,22:23,26,2019,201920,1,22:23,22:23,1343,CGY,CGY
2019-10-05,vs MIN,0,1,1,0,0,0,0,0,0,0,0,0,18:01,23,2019,201920,1,18:01,18:01,1081,MIN,MIN
2019-10-10,vs BOS,0,1,1,1,0,0,0,0,0,0,0,0,17:27,22,2019,201920,1,17:27,17:27,1047,BOS,BOS
2019-10-12,vs ARI,0,2,2,-1,0,0,0,0,0,0,0,3,21:30,26,2019,201920,1,21:30,21:30,1290,ARI,ARI
2019-10-14,@ WSH,0,1,1,1,0,0,0,0,0,0,0,0,17:02,21,2019,201920,0,17:02,17:02,1022,WSH,WSH
2019-10-16,@ PIT,0,0,0,1,0,0,0,0,0,0,0,2,23:53,26,2019,201920,0,23:53,23:53,1433,PIT,PIT
2019-10-18,@ FLA,0,0,0,-2,0,0,0,0,0,0,0,0,14:09,17,2019,201920,0,14:09,14:09,849,FLA,FLA
2019-10-19,@ TBL,0,1,1,0,0,0,0,0,0,0,0,2,14:46,19,2019,201920,0,14:46,14:46,886,TBL,TBL
2019-10-21,@ STL,0,1,1,-1,0,0,0,0,0,0,0,0,18:22,22,2019,201920,0,18:22,18:22,1102,STL,STL
2019-10-25,@ VEG,1,0,1,1,0,0,0,0,0,0,0,3,17:09,23,2019,201920,0,17:09,17:09,1029,VEG,VEG
2019-10-26,vs ANA,0,1,1,-1,0,0,0,0,0,0,0,6,19:09,26,2019,201920,1,19:09,19:09,1149,ANA,ANA
2019-10-30,vs FLA,0,0,0,1,0,0,0,0,0,0,0,0,20:30,27,2019,201920,1,20:30,20:30,1230,FLA,FLA
2019-11-01,vs DAL,0,1,1,0,0,0,0,0,0,0,0,2,21:48,28,2019,201920,1,21:48,21:48,1308,DAL,DAL
2019-11-02,@ ARI,0,0,0,0,0,0,0,0,0,0,0,5,19:14,24,2019,201920,0,19:14,19:14,1154,ARI,ARI
2019-11-05,@ DAL,0,1,1,0,0,0,0,0,0,0,0,2,22:53,22,2019,201920,0,22:53,22:53,1373,DAL,DAL
2019-11-07,vs NSH,1,2,3,1,0,0,0,0,0,0,0,4,19:50,27,2019,201920,1,19:50,19:50,1190,NSH,NSH
2019-11-09,vs CBJ,2,0,2,1,0,0,0,0,0,1,0,7,16:56,25,2019,201920,1,16:56,16:56,1016,CBJ,CBJ
2019-11-12,@ WPG,1,0,1,2,0,0,0,0,0,1,0,1,19:56,24,2019,201920,0,19:56,19:56,1196,WPG,WPG
2019-11-14,@ EDM,0,0,0,0,0,0,0,0,0,0,0,1,22:02,25,2019,201920,0,22:02,22:02,1322,EDM,EDM
2019-11-16,@ VAN,0,4,4,3,0,0,0,0,0,0,0,0,22:54,27,2019,201920,0,22:54,22:54,1374,VAN,VAN
2019-11-19,@ CGY,0,1,1,2,0,0,0,0,0,0,0,0,19:01,23,2019,201920,0,19:01,19:01,1141,CGY,CGY
2019-11-21,@ MIN,2,0,2,0,0,1,1,0,0,0,0,5,24:41,27,2019,201920,0,24:41,24:41,1481,MIN,MIN
2019-11-23,vs TOR,0,0,0,-2,0,0,0,0,0,0,0,2,27:45,26,2019,201920,1,27:45,27:45,1665,TOR,TOR
2019-11-27,vs EDM,0,0,0,1,0,0,0,0,0,0,0,2,24:31,24,2019,201920,1,24:31,24:31,1471,EDM,EDM
2019-11-29,@ CHI,1,0,1,2,0,1,1,0,0,1,0,2,19:43,27,2019,201920,0,19:43,19:43,1183,CHI,CHI
2019-11-30,vs CHI,0,0,0,0,0,0,0,0,0,0,0,0,18:34,21,2019,201920,1,18:34,18:34,1114,CHI,CHI
2019-12-04,@ TOR,0,1,1,-1,0,0,0,0,0,0,0,4,23:39,25,2019,201920,0,23:39,23:39,1419,TOR,TOR
2019-12-05,@ MTL,0,1,1,1,0,0,0,0,0,0,0,5,21:05,25,2019,201920,0,21:05,21:05,1265,MTL,MTL
2019-12-07,@ BOS,0,0,0,0,0,0,0,0,0,0,0,0,16:01,18,2019,201920,0,16:01,16:01,961,BOS,BOS
2019-12-27,vs MIN,0,1,1,-2,0,0,0,0,0,0,0,2,23:23,26,2019,201920,1,23:23,23:23,1403,MIN,MIN
2019-12-28,@ DAL,0,0,0,1,2,0,0,0,0,0,0,3,25:27,27,2019,201920,0,25:27,25:27,1527,DAL,DAL
2019-12-31,vs WPG,0,0,0,-4,0,0,0,0,0,0,0,6,21:22,25,2019,201920,1,21:22,21:22,1282,WPG,WPG
2020-01-02,vs STL,1,1,2,0,0,1,1,0,0,1,0,1,20:14,24,2020,201920,1,20:14,20:14,1214,STL,STL
2020-01-04,@ NJD,0,1,1,1,0,0,0,0,0,0,0,2,20:42,22,2020,201920,0,20:42,20:42,1242,NJD,NJD
2020-01-06,@ NYI,0,0,0,0,0,0,0,0,0,0,0,1,22:30,24,2020,201920,0,22:30,22:30,1350,NYI,NYI
2020-01-07,@ NYR,0,0,0,-3,2,0,0,0,0,0,0,4,23:12,25,2020,201920,0,23:12,23:12,1392,NYR,NYR
2020-01-10,vs PIT,0,1,1,1,0,0,0,0,0,0,0,2,21:34,26,2020,201920,1,21:34,21:34,1294,PIT,PIT
2020-01-14,vs DAL,0,0,0,0,0,0,0,0,0,0,0,0,22:07,27,2020,201920,1,22:07,22:07,1327,DAL,DAL
2020-01-16,vs SJS,1,0,1,1,0,0,0,0,0,0,0,4,19:46,23,2020,201920,1,19:46,19:46,1186,SJS,SJS
2020-01-18,vs STL,1,0,1,-1,2,0,0,0,0,0,0,1,18:53,24,2020,201920,1,18:53,18:53,1133,STL,STL
2020-01-20,vs DET,0,2,2,3,0,0,0,0,0,0,0,2,21:22,21,2020,201920,1,21:22,21:22,1282,DET,DET
2020-02-01,@ PHI,0,0,0,-2,0,0,0,0,0,0,0,1,22:25,26,2020,201920,0,22:25,22:25,1345,PHI,PHI
2020-02-04,@ BUF,0,1,1,3,0,0,0,0,0,0,0,1,19:07,23,2020,201920,0,19:07,19:07,1147,BUF,BUF
2020-02-06,@ OTT,1,1,2,0,0,1,1,0,0,0,0,5,21:18,22,2020,201920,0,21:18,21:18,1278,OTT,OTT
2020-02-08,@ CBJ,0,1,1,1,0,0,0,0,0,0,0,1,20:54,23,2020,201920,0,20:54,20:54,1254,CBJ,CBJ
2020-02-09,@ MIN,0,1,1,0,0,0,0,0,0,0,0,3,21:31,24,2020,201920,0,21:31,21:31,1291,MIN,MIN
2020-02-11,vs OTT,0,0,0,1,2,0,0,0,0,0,0,2,18:26,22,2020,201920,1,18:26,18:26,1106,OTT,OTT
2020-02-13,vs WSH,0,0,0,0,0,0,0,0,0,0,0,3,22:59,21,2020,201920,1,22:59,22:59,1379,WSH,WSH
2020-02-15,vs LAK,0,0,0,-2,0,0,0,0,0,0,0,2,22:13,32,2020,201920,1,22:13,22:13,1333,LAK,LAK
2020-02-17,vs TBL,0,1,1,-1,0,0,0,0,0,0,0,2,25:56,25,2020,201920,1,25:56,25:56,1556,TBL,TBL
2020-02-19,vs NYI,0,2,2,2,0,0,0,0,0,0,0,3,18:50,20,2020,201920,1,18:50,18:50,1130,NYI,NYI
2020-02-21,@ ANA,0,0,0,0,0,0,0,0,0,0,0,2,23:05,21,2020,201920,0,23:05,23:05,1385,ANA,ANA
2020-02-22,@ LAK,0,0,0,1,4,0,0,0,0,0,0,2,26:21,29,2020,201920,0,26:21,26:21,1581,LAK,LAK
2020-02-26,vs BUF,0,0,0,0,0,0,0,0,0,0,0,2,22:35,20,2020,201920,1,22:35,22:35,1355,BUF,BUF
2020-02-28,@ CAR,0,1,1,1,0,0,0,0,0,0,0,1,20:53,25,2020,201920,0,20:53,20:53,1253,CAR,CAR
2020-02-29,@ NSH,0,1,1,0,0,0,0,0,0,0,0,3,24:28,23,2020,201920,0,24:28,24:28,1468,NSH,NSH
2020-03-11,vs NYR,0,3,3,1,0,0,0,0,0,0,0,2,21:09,25,2020,201920,1,21:09,21:09,1269,NYR,NYR
2019-04-15,vs CGY,1,0,1,1,0,0,0,0,0,1,0,2,14:19,21,2019,201819,1,14:19,14:19,859,CGY,CGY
2019-04-17,vs CGY,0,0,0,1,0,0,0,0,0,0,0,0,20:06,33,2019,201819,1,20:06,20:06,1206,CGY,CGY
2019-04-19,@ CGY,0,1,1,2,0,0,0,0,0,0,0,0,19:26,23,2019,201819,0,19:26,19:26,1166,CGY,CGY
2019-04-26,@ SJS,0,1,1,0,0,0,0,0,0,0,0,2,18:08,23,2019,201819,0,18:08,18:08,1088,SJS,SJS
2019-04-28,@ SJS,0,0,0,0,0,0,0,0,0,0,0,3,14:57,18,2019,201819,0,14:57,14:57,897,SJS,SJS
2019-04-30,vs SJS,0,1,1,0,0,0,0,0,0,0,0,1,16:57,25,2019,201819,1,16:57,16:57,1017,SJS,SJS
2019-05-02,vs SJS,0,1,1,1,0,0,0,0,0,0,0,0,15:55,24,2019,201819,1,15:55,15:55,955,SJS,SJS
2019-05-04,@ SJS,0,0,0,-1,0,0,0,0,0,0,0,0,18:17,23,2019,201819,0,18:17,18:17,1097,SJS,SJS
2019-05-06,vs SJS,0,1,1,0,0,0,0,0,0,0,0,2,18:07,27,2019,201819,1,18:07,18:07,1087,SJS,SJS
2019-05-08,@ SJS,0,0,0,-1,0,0,0,0,0,0,0,4,17:30,25,2019,201819,0,17:30,17:30,1050,SJS,SJS
